Transaction Date,Customer ID,Customer Name,Order ID,Product ID,Product Name,Product Category,Quantity,Unit Price,Total Amount,Transaction Type,Return Reason 
06/27/2023,C141,Customer 141,ORD06322,P014,Luxury Formal Footwear,Footwear,1,213.95,213.95,PURCHASE,
07/20/2023,C202,Customer 202,ORD06323,P037,Deluxe Vintage Shirts,Shirts,3,129.15,387.45,PURCHASE,
06/14/2023,C308,Customer 308,ORD06324,P017,Basic Athletic Jackets,Jackets,2,275.6,551.2,PURCHASE,
06/23/2023,C308,Customer 308,ORD06324,P017,Basic Athletic Jackets,Jackets,-2,275.6,-551.2,RETURN,Defective Product
01/22/2023,C323,Customer 323,ORD06325,P020,Classic Vintage Footwear,Footwear,1,199.09,199.09,PURCHASE,
02/05/2023,C323,Customer 323,ORD06325,P020,Classic Vintage Footwear,Footwear,-1,199.09,-199.09,RETURN,Defective Product
11/16/2023,C034,Customer 34,ORD06326,P006,Deluxe Casual Footwear,Footwear,1,59.92,59.92,PURCHASE,
04/01/2023,C328,Customer 328,ORD06327,P001,Classic Formal Dresses,Dresses,3,146.34,439.02,PURCHASE,
10/07/2023,C419,Customer 419,ORD06328,P046,Premium Athletic Outerwear,Outerwear,1,238.48,238.48,PURCHASE,
02/25/2023,C190,Customer 190,ORD06329,P041,Relaxed Casual Activewear,Activewear,2,254.31,508.62,PURCHASE,
11/07/2023,C220,Customer 220,ORD06330,P011,Essential Vintage Shirts,Shirts,3,54.34,163.02,PURCHASE,
11/17/2023,C220,Customer 220,ORD06330,P011,Essential Vintage Shirts,Shirts,-3,54.34,-163.02,RETURN,Fit Issues
03/23/2023,C138,Customer 138,ORD06331,P005,Slim Vintage Pants,Pants,2,225.34,450.68,PURCHASE,
02/19/2023,C401,Customer 401,ORD06332,P038,Classic Formal Activewear,Activewear,1,41.55,41.55,PURCHASE,
12/12/2023,C453,Customer 453,ORD06333,P011,Essential Vintage Shirts,Shirts,1,54.34,54.34,PURCHASE,
11/19/2023,C441,Customer 441,ORD06334,P050,Classic Casual Jackets,Jackets,3,180.01,540.03,PURCHASE,
12/25/2023,C040,Customer 40,ORD06335,P001,Classic Formal Dresses,Dresses,2,146.34,292.68,PURCHASE,
04/21/2023,C179,Customer 179,ORD06336,P039,Essential Athletic Footwear,Footwear,2,236.29,472.58,PURCHASE,
07/19/2023,C380,Customer 380,ORD06337,P017,Basic Athletic Jackets,Jackets,3,275.6,826.8,PURCHASE,
09/04/2023,C267,Customer 267,ORD06338,P021,Basic Athletic Swimwear,Swimwear,3,128.01,384.03,PURCHASE,
09/11/2023,C267,Customer 267,ORD06338,P021,Basic Athletic Swimwear,Swimwear,-3,128.01,-384.03,RETURN,Fit Issues
08/14/2023,C375,Customer 375,ORD06339,P045,Essential Modern Shirts,Shirts,2,248.15,496.3,PURCHASE,
11/02/2023,C018,Customer 18,ORD06340,P032,Ultra Casual Accessories,Accessories,1,252.74,252.74,PURCHASE,
11/03/2023,C018,Customer 18,ORD06340,P032,Ultra Casual Accessories,Accessories,-1,252.74,-252.74,RETURN,Better Price Found
02/19/2023,C320,Customer 320,ORD06341,P040,Ultra Casual Underwear,Underwear,1,143.86,143.86,PURCHASE,
08/20/2023,C054,Customer 54,ORD06342,P024,Slim Vintage Shirts,Shirts,3,109.97,329.91,PURCHASE,
10/06/2023,C203,Customer 203,ORD06343,P006,Deluxe Casual Footwear,Footwear,3,59.92,179.76,PURCHASE,
02/03/2023,C249,Customer 249,ORD06344,P001,Classic Formal Dresses,Dresses,1,146.34,146.34,PURCHASE,
10/01/2023,C402,Customer 402,ORD06345,P031,Classic Vintage Swimwear,Swimwear,3,282.96,848.88,PURCHASE,
10/04/2023,C402,Customer 402,ORD06345,P031,Classic Vintage Swimwear,Swimwear,-3,282.96,-848.88,RETURN,Not As Described
09/27/2023,C456,Customer 456,ORD06346,P041,Relaxed Casual Activewear,Activewear,3,254.31,762.93,PURCHASE,
03/17/2023,C028,Customer 28,ORD06347,P020,Classic Vintage Footwear,Footwear,2,199.09,398.18,PURCHASE,
03/11/2023,C454,Customer 454,ORD06348,P031,Classic Vintage Swimwear,Swimwear,1,282.96,282.96,PURCHASE,
03/23/2023,C454,Customer 454,ORD06348,P031,Classic Vintage Swimwear,Swimwear,-1,282.96,-282.96,RETURN,Better Price Found
03/04/2023,C262,Customer 262,ORD06349,P015,Signature Formal Jackets,Jackets,1,78.25,78.25,PURCHASE,
03/18/2023,C262,Customer 262,ORD06349,P015,Signature Formal Jackets,Jackets,-1,78.25,-78.25,RETURN,Better Price Found
02/11/2023,C324,Customer 324,ORD06350,P047,Signature Casual Dresses,Dresses,3,130.88,392.64,PURCHASE,
06/06/2023,C301,Customer 301,ORD06351,P034,Signature Modern Outerwear,Outerwear,3,289.46,868.38,PURCHASE,
11/05/2023,C137,Customer 137,ORD06352,P028,Essential Formal Accessories,Accessories,2,155.65,311.3,PURCHASE,
03/21/2023,C480,Customer 480,ORD06353,P032,Ultra Casual Accessories,Accessories,3,252.74,758.22,PURCHASE,
12/18/2023,C060,Customer 60,ORD06354,P019,Essential Casual Dresses,Dresses,2,198.26,396.52,PURCHASE,
12/16/2023,C273,Customer 273,ORD06355,P032,Ultra Casual Accessories,Accessories,1,252.74,252.74,PURCHASE,
10/29/2023,C363,Customer 363,ORD06356,P032,Ultra Casual Accessories,Accessories,3,252.74,758.22,PURCHASE,
10/30/2023,C363,Customer 363,ORD06356,P032,Ultra Casual Accessories,Accessories,-3,252.74,-758.22,RETURN,Wrong Size
08/25/2023,C042,Customer 42,ORD06357,P037,Deluxe Vintage Shirts,Shirts,2,129.15,258.3,PURCHASE,
07/17/2023,C093,Customer 93,ORD06358,P031,Classic Vintage Swimwear,Swimwear,1,282.96,282.96,PURCHASE,
11/07/2023,C436,Customer 436,ORD06359,P049,Premium Athletic Accessories,Accessories,2,31.24,62.48,PURCHASE,
11/15/2023,C436,Customer 436,ORD06359,P049,Premium Athletic Accessories,Accessories,-2,31.24,-62.48,RETURN,Color Mismatch
02/20/2023,C353,Customer 353,ORD06360,P033,Ultra Casual Dresses,Dresses,1,208.62,208.62,PURCHASE,
08/18/2023,C215,Customer 215,ORD06361,P016,Luxury Casual Dresses,Dresses,1,159.32,159.32,PURCHASE,
03/26/2023,C422,Customer 422,ORD06362,P027,Essential Modern Accessories,Accessories,2,280.55,561.1,PURCHASE,
04/08/2023,C422,Customer 422,ORD06362,P027,Essential Modern Accessories,Accessories,-2,280.55,-561.1,RETURN,Not As Described
02/18/2023,C027,Customer 27,ORD06363,P048,Luxury Formal Footwear,Footwear,3,28.94,86.82,PURCHASE,
10/08/2023,C144,Customer 144,ORD06364,P014,Luxury Formal Footwear,Footwear,3,213.95,641.85,PURCHASE,
07/16/2023,C142,Customer 142,ORD06365,P008,Premium Athletic Underwear,Underwear,3,100.59,301.77,PURCHASE,
10/08/2023,C411,Customer 411,ORD06366,P035,Basic Athletic Activewear,Activewear,1,242.57,242.57,PURCHASE,
07/23/2023,C339,Customer 339,ORD06367,P038,Classic Formal Activewear,Activewear,3,41.55,124.65,PURCHASE,
06/06/2023,C167,Customer 167,ORD06368,P031,Classic Vintage Swimwear,Swimwear,2,282.96,565.92,PURCHASE,
10/09/2023,C387,Customer 387,ORD06369,P023,Luxury Casual Footwear,Footwear,3,283.44,850.32,PURCHASE,
12/06/2023,C014,Customer 14,ORD06370,P038,Classic Formal Activewear,Activewear,3,41.55,124.65,PURCHASE,
12/18/2023,C014,Customer 14,ORD06370,P038,Classic Formal Activewear,Activewear,-3,41.55,-124.65,RETURN,Color Mismatch
09/08/2023,C253,Customer 253,ORD06371,P028,Essential Formal Accessories,Accessories,2,155.65,311.3,PURCHASE,
05/01/2023,C236,Customer 236,ORD06372,P031,Classic Vintage Swimwear,Swimwear,2,282.96,565.92,PURCHASE,
09/16/2023,C062,Customer 62,ORD06373,P012,Premium Modern Dresses,Dresses,1,54.8,54.8,PURCHASE,
09/18/2023,C062,Customer 62,ORD06373,P012,Premium Modern Dresses,Dresses,-1,54.8,-54.8,RETURN,Wrong Size
02/26/2023,C460,Customer 460,ORD06374,P016,Luxury Casual Dresses,Dresses,1,159.32,159.32,PURCHASE,
12/06/2023,C410,Customer 410,ORD06375,P019,Essential Casual Dresses,Dresses,3,198.26,594.78,PURCHASE,
08/19/2023,C204,Customer 204,ORD06376,P013,Slim Modern Footwear,Footwear,2,296.95,593.9,PURCHASE,
10/28/2023,C177,Customer 177,ORD06377,P039,Essential Athletic Footwear,Footwear,2,236.29,472.58,PURCHASE,
08/20/2023,C253,Customer 253,ORD06378,P009,Deluxe Formal Footwear,Footwear,3,212.65,637.95,PURCHASE,
05/28/2023,C104,Customer 104,ORD06379,P049,Premium Athletic Accessories,Accessories,2,31.24,62.48,PURCHASE,
06/08/2023,C104,Customer 104,ORD06379,P049,Premium Athletic Accessories,Accessories,-2,31.24,-62.48,RETURN,Fit Issues
05/31/2023,C321,Customer 321,ORD06380,P019,Essential Casual Dresses,Dresses,3,198.26,594.78,PURCHASE,
11/06/2023,C349,Customer 349,ORD06381,P037,Deluxe Vintage Shirts,Shirts,3,129.15,387.45,PURCHASE,
04/13/2023,C233,Customer 233,ORD06382,P028,Essential Formal Accessories,Accessories,3,155.65,466.95,PURCHASE,
11/27/2023,C364,Customer 364,ORD06383,P029,Premium Formal Shirts,Shirts,3,32.48,97.44,PURCHASE,
01/11/2023,C312,Customer 312,ORD06384,P004,Ultra Casual Shirts,Shirts,1,118.58,118.58,PURCHASE,
08/31/2023,C049,Customer 49,ORD06385,P033,Ultra Casual Dresses,Dresses,1,208.62,208.62,PURCHASE,
09/08/2023,C049,Customer 49,ORD06385,P033,Ultra Casual Dresses,Dresses,-1,208.62,-208.62,RETURN,Wrong Size
11/26/2023,C245,Customer 245,ORD06386,P015,Signature Formal Jackets,Jackets,3,78.25,234.75,PURCHASE,
12/10/2023,C245,Customer 245,ORD06386,P015,Signature Formal Jackets,Jackets,-3,78.25,-234.75,RETURN,Wrong Size
10/10/2023,C084,Customer 84,ORD06387,P012,Premium Modern Dresses,Dresses,1,54.8,54.8,PURCHASE,
10/19/2023,C084,Customer 84,ORD06387,P012,Premium Modern Dresses,Dresses,-1,54.8,-54.8,RETURN,Defective Product
12/14/2023,C151,Customer 151,ORD06388,P016,Luxury Casual Dresses,Dresses,2,159.32,318.64,PURCHASE,
02/04/2023,C440,Customer 440,ORD06389,P028,Essential Formal Accessories,Accessories,1,155.65,155.65,PURCHASE,
02/11/2023,C440,Customer 440,ORD06389,P028,Essential Formal Accessories,Accessories,-1,155.65,-155.65,RETURN,Better Price Found
09/11/2023,C158,Customer 158,ORD06390,P013,Slim Modern Footwear,Footwear,3,296.95,890.85,PURCHASE,
09/13/2023,C158,Customer 158,ORD06390,P013,Slim Modern Footwear,Footwear,-3,296.95,-890.85,RETURN,Style Not as Expected
08/25/2023,C301,Customer 301,ORD06391,P018,Deluxe Casual Underwear,Underwear,2,175.89,351.78,PURCHASE,
08/26/2023,C431,Customer 431,ORD06392,P007,Classic Athletic Pants,Pants,2,232.75,465.5,PURCHASE,
05/13/2023,C191,Customer 191,ORD06393,P037,Deluxe Vintage Shirts,Shirts,1,129.15,129.15,PURCHASE,
10/27/2023,C031,Customer 31,ORD06394,P027,Essential Modern Accessories,Accessories,1,280.55,280.55,PURCHASE,
09/14/2023,C269,Customer 269,ORD06395,P046,Premium Athletic Outerwear,Outerwear,2,238.48,476.96,PURCHASE,
05/04/2023,C237,Customer 237,ORD06396,P041,Relaxed Casual Activewear,Activewear,2,254.31,508.62,PURCHASE,
05/27/2023,C037,Customer 37,ORD06397,P034,Signature Modern Outerwear,Outerwear,2,289.46,578.92,PURCHASE,
06/03/2023,C037,Customer 37,ORD06397,P034,Signature Modern Outerwear,Outerwear,-2,289.46,-578.92,RETURN,Color Mismatch
08/11/2023,C038,Customer 38,ORD06398,P001,Classic Formal Dresses,Dresses,1,146.34,146.34,PURCHASE,
07/06/2023,C149,Customer 149,ORD06399,P031,Classic Vintage Swimwear,Swimwear,1,282.96,282.96,PURCHASE,
08/25/2023,C338,Customer 338,ORD06400,P021,Basic Athletic Swimwear,Swimwear,1,128.01,128.01,PURCHASE,
07/29/2023,C361,Customer 361,ORD06401,P042,Luxury Modern Pants,Pants,1,294.81,294.81,PURCHASE,
07/09/2023,C010,Customer 10,ORD06402,P031,Classic Vintage Swimwear,Swimwear,3,282.96,848.88,PURCHASE,
10/03/2023,C125,Customer 125,ORD06403,P044,Deluxe Modern Accessories,Accessories,3,247.62,742.86,PURCHASE,
03/27/2023,C234,Customer 234,ORD06404,P017,Basic Athletic Jackets,Jackets,2,275.6,551.2,PURCHASE,
04/10/2023,C234,Customer 234,ORD06404,P017,Basic Athletic Jackets,Jackets,-2,275.6,-551.2,RETURN,Defective Product
06/13/2023,C170,Customer 170,ORD06405,P037,Deluxe Vintage Shirts,Shirts,1,129.15,129.15,PURCHASE,
02/18/2023,C448,Customer 448,ORD06406,P007,Classic Athletic Pants,Pants,2,232.75,465.5,PURCHASE,
02/26/2023,C448,Customer 448,ORD06406,P007,Classic Athletic Pants,Pants,-2,232.75,-465.5,RETURN,Style Not as Expected
07/27/2023,C214,Customer 214,ORD06407,P029,Premium Formal Shirts,Shirts,2,32.48,64.96,PURCHASE,
01/03/2023,C085,Customer 85,ORD06408,P022,Signature Formal Jackets,Jackets,1,61.31,61.31,PURCHASE,
02/11/2023,C406,Customer 406,ORD06409,P018,Deluxe Casual Underwear,Underwear,1,175.89,175.89,PURCHASE,
10/08/2023,C380,Customer 380,ORD06410,P016,Luxury Casual Dresses,Dresses,1,159.32,159.32,PURCHASE,
06/15/2023,C453,Customer 453,ORD06411,P044,Deluxe Modern Accessories,Accessories,2,247.62,495.24,PURCHASE,
05/18/2023,C172,Customer 172,ORD06412,P012,Premium Modern Dresses,Dresses,1,54.8,54.8,PURCHASE,
08/01/2023,C481,Customer 481,ORD06413,P019,Essential Casual Dresses,Dresses,2,198.26,396.52,PURCHASE,
02/01/2023,C339,Customer 339,ORD06414,P021,Basic Athletic Swimwear,Swimwear,2,128.01,256.02,PURCHASE,
12/18/2023,C445,Customer 445,ORD06415,P002,Relaxed Formal Underwear,Underwear,3,83.35,250.05,PURCHASE,
02/13/2023,C474,Customer 474,ORD06416,P012,Premium Modern Dresses,Dresses,3,54.8,164.4,PURCHASE,
02/27/2023,C474,Customer 474,ORD06416,P012,Premium Modern Dresses,Dresses,-3,54.8,-164.4,RETURN,Style Not as Expected
08/26/2023,C459,Customer 459,ORD06417,P039,Essential Athletic Footwear,Footwear,3,236.29,708.87,PURCHASE,
02/07/2023,C232,Customer 232,ORD06418,P036,Basic Modern Underwear,Underwear,2,299.73,599.46,PURCHASE,
02/14/2023,C232,Customer 232,ORD06418,P036,Basic Modern Underwear,Underwear,-2,299.73,-599.46,RETURN,Wrong Item Received
10/09/2023,C109,Customer 109,ORD06419,P038,Classic Formal Activewear,Activewear,1,41.55,41.55,PURCHASE,
09/14/2023,C085,Customer 85,ORD06420,P030,Ultra Casual Dresses,Dresses,3,160.11,480.33,PURCHASE,
04/11/2023,C131,Customer 131,ORD06421,P048,Luxury Formal Footwear,Footwear,2,28.94,57.88,PURCHASE,
03/17/2023,C328,Customer 328,ORD06422,P049,Premium Athletic Accessories,Accessories,2,31.24,62.48,PURCHASE,
09/24/2023,C291,Customer 291,ORD06423,P025,Slim Vintage Shirts,Shirts,3,90.71,272.13,PURCHASE,
09/25/2023,C291,Customer 291,ORD06423,P025,Slim Vintage Shirts,Shirts,-3,90.71,-272.13,RETURN,Style Not as Expected
08/24/2023,C473,Customer 473,ORD06424,P018,Deluxe Casual Underwear,Underwear,3,175.89,527.67,PURCHASE,
07/06/2023,C263,Customer 263,ORD06425,P016,Luxury Casual Dresses,Dresses,3,159.32,477.96,PURCHASE,
09/19/2023,C172,Customer 172,ORD06426,P002,Relaxed Formal Underwear,Underwear,2,83.35,166.7,PURCHASE,
07/29/2023,C156,Customer 156,ORD06427,P050,Classic Casual Jackets,Jackets,3,180.01,540.03,PURCHASE,
08/04/2023,C156,Customer 156,ORD06427,P050,Classic Casual Jackets,Jackets,-3,180.01,-540.03,RETURN,Wrong Size
10/08/2023,C004,Customer 4,ORD06428,P045,Essential Modern Shirts,Shirts,3,248.15,744.45,PURCHASE,
01/17/2023,C240,Customer 240,ORD06429,P007,Classic Athletic Pants,Pants,1,232.75,232.75,PURCHASE,
01/23/2023,C240,Customer 240,ORD06429,P007,Classic Athletic Pants,Pants,-1,232.75,-232.75,RETURN,Fit Issues
04/12/2023,C075,Customer 75,ORD06430,P012,Premium Modern Dresses,Dresses,2,54.8,109.6,PURCHASE,
06/03/2023,C273,Customer 273,ORD06431,P011,Essential Vintage Shirts,Shirts,2,54.34,108.68,PURCHASE,
07/22/2023,C420,Customer 420,ORD06432,P024,Slim Vintage Shirts,Shirts,1,109.97,109.97,PURCHASE,
07/26/2023,C089,Customer 89,ORD06433,P040,Ultra Casual Underwear,Underwear,3,143.86,431.58,PURCHASE,
08/01/2023,C150,Customer 150,ORD06434,P018,Deluxe Casual Underwear,Underwear,2,175.89,351.78,PURCHASE,
02/12/2023,C106,Customer 106,ORD06435,P044,Deluxe Modern Accessories,Accessories,1,247.62,247.62,PURCHASE,
07/05/2023,C257,Customer 257,ORD06436,P018,Deluxe Casual Underwear,Underwear,1,175.89,175.89,PURCHASE,
07/08/2023,C398,Customer 398,ORD06437,P026,Classic Modern Pants,Pants,3,296.67,890.01,PURCHASE,
06/25/2023,C375,Customer 375,ORD06438,P001,Classic Formal Dresses,Dresses,2,146.34,292.68,PURCHASE,
07/05/2023,C375,Customer 375,ORD06438,P001,Classic Formal Dresses,Dresses,-2,146.34,-292.68,RETURN,Color Mismatch
05/03/2023,C331,Customer 331,ORD06439,P001,Classic Formal Dresses,Dresses,3,146.34,439.02,PURCHASE,
09/13/2023,C377,Customer 377,ORD06440,P022,Signature Formal Jackets,Jackets,2,61.31,122.62,PURCHASE,
05/10/2023,C441,Customer 441,ORD06441,P003,Basic Athletic Shirts,Shirts,2,194.57,389.14,PURCHASE,
05/11/2023,C354,Customer 354,ORD06442,P007,Classic Athletic Pants,Pants,1,232.75,232.75,PURCHASE,
04/13/2023,C010,Customer 10,ORD06443,P040,Ultra Casual Underwear,Underwear,1,143.86,143.86,PURCHASE,
12/25/2023,C382,Customer 382,ORD06444,P025,Slim Vintage Shirts,Shirts,1,90.71,90.71,PURCHASE,
09/15/2023,C496,Customer 496,ORD06445,P022,Signature Formal Jackets,Jackets,2,61.31,122.62,PURCHASE,
07/04/2023,C048,Customer 48,ORD06446,P046,Premium Athletic Outerwear,Outerwear,1,238.48,238.48,PURCHASE,
05/01/2023,C311,Customer 311,ORD06447,P029,Premium Formal Shirts,Shirts,3,32.48,97.44,PURCHASE,
05/14/2023,C311,Customer 311,ORD06447,P029,Premium Formal Shirts,Shirts,-3,32.48,-97.44,RETURN,Style Not as Expected
06/14/2023,C462,Customer 462,ORD06448,P011,Essential Vintage Shirts,Shirts,2,54.34,108.68,PURCHASE,
08/01/2023,C369,Customer 369,ORD06449,P033,Ultra Casual Dresses,Dresses,1,208.62,208.62,PURCHASE,
12/31/2023,C182,Customer 182,ORD06450,P014,Luxury Formal Footwear,Footwear,2,213.95,427.9,PURCHASE,
01/04/2024,C182,Customer 182,ORD06450,P014,Luxury Formal Footwear,Footwear,-2,213.95,-427.9,RETURN,Wrong Item Received
05/09/2023,C009,Customer 9,ORD06451,P044,Deluxe Modern Accessories,Accessories,3,247.62,742.86,PURCHASE,
12/02/2023,C052,Customer 52,ORD06452,P025,Slim Vintage Shirts,Shirts,2,90.71,181.42,PURCHASE,
02/07/2023,C317,Customer 317,ORD06453,P008,Premium Athletic Underwear,Underwear,1,100.59,100.59,PURCHASE,
02/10/2023,C317,Customer 317,ORD06453,P008,Premium Athletic Underwear,Underwear,-1,100.59,-100.59,RETURN,Color Mismatch
09/02/2023,C037,Customer 37,ORD06454,P005,Slim Vintage Pants,Pants,2,225.34,450.68,PURCHASE,
09/10/2023,C037,Customer 37,ORD06454,P005,Slim Vintage Pants,Pants,-2,225.34,-450.68,RETURN,Fit Issues
08/04/2023,C119,Customer 119,ORD06455,P044,Deluxe Modern Accessories,Accessories,2,247.62,495.24,PURCHASE,
09/28/2023,C022,Customer 22,ORD06456,P043,Deluxe Formal Underwear,Underwear,3,79.21,237.63,PURCHASE,
04/08/2023,C460,Customer 460,ORD06457,P011,Essential Vintage Shirts,Shirts,2,54.34,108.68,PURCHASE,
09/15/2023,C283,Customer 283,ORD06458,P035,Basic Athletic Activewear,Activewear,1,242.57,242.57,PURCHASE,
09/17/2023,C283,Customer 283,ORD06458,P035,Basic Athletic Activewear,Activewear,-1,242.57,-242.57,RETURN,Changed Mind
02/28/2023,C182,Customer 182,ORD06459,P008,Premium Athletic Underwear,Underwear,3,100.59,301.77,PURCHASE,
08/16/2023,C156,Customer 156,ORD06460,P018,Deluxe Casual Underwear,Underwear,1,175.89,175.89,PURCHASE,
06/15/2023,C477,Customer 477,ORD06461,P045,Essential Modern Shirts,Shirts,2,248.15,496.3,PURCHASE,
07/05/2023,C412,Customer 412,ORD06462,P022,Signature Formal Jackets,Jackets,2,61.31,122.62,PURCHASE,
07/13/2023,C261,Customer 261,ORD06463,P016,Luxury Casual Dresses,Dresses,2,159.32,318.64,PURCHASE,
07/15/2023,C261,Customer 261,ORD06463,P016,Luxury Casual Dresses,Dresses,-2,159.32,-318.64,RETURN,Wrong Item Received
04/18/2023,C284,Customer 284,ORD06464,P033,Ultra Casual Dresses,Dresses,2,208.62,417.24,PURCHASE,
04/30/2023,C284,Customer 284,ORD06464,P033,Ultra Casual Dresses,Dresses,-2,208.62,-417.24,RETURN,Wrong Size
07/19/2023,C131,Customer 131,ORD06465,P047,Signature Casual Dresses,Dresses,2,130.88,261.76,PURCHASE,
02/19/2023,C349,Customer 349,ORD06466,P004,Ultra Casual Shirts,Shirts,3,118.58,355.74,PURCHASE,
05/30/2023,C377,Customer 377,ORD06467,P023,Luxury Casual Footwear,Footwear,3,283.44,850.32,PURCHASE,
09/13/2023,C033,Customer 33,ORD06468,P012,Premium Modern Dresses,Dresses,3,54.8,164.4,PURCHASE,
02/05/2023,C478,Customer 478,ORD06469,P009,Deluxe Formal Footwear,Footwear,3,212.65,637.95,PURCHASE,
08/23/2023,C257,Customer 257,ORD06470,P040,Ultra Casual Underwear,Underwear,2,143.86,287.72,PURCHASE,
06/10/2023,C170,Customer 170,ORD06471,P035,Basic Athletic Activewear,Activewear,1,242.57,242.57,PURCHASE,
05/12/2023,C466,Customer 466,ORD06472,P016,Luxury Casual Dresses,Dresses,3,159.32,477.96,PURCHASE,
08/04/2023,C239,Customer 239,ORD06473,P020,Classic Vintage Footwear,Footwear,2,199.09,398.18,PURCHASE,
09/17/2023,C169,Customer 169,ORD06474,P048,Luxury Formal Footwear,Footwear,1,28.94,28.94,PURCHASE,
01/31/2023,C479,Customer 479,ORD06475,P049,Premium Athletic Accessories,Accessories,1,31.24,31.24,PURCHASE,
01/14/2023,C472,Customer 472,ORD06476,P038,Classic Formal Activewear,Activewear,2,41.55,83.1,PURCHASE,
11/21/2023,C278,Customer 278,ORD06477,P032,Ultra Casual Accessories,Accessories,1,252.74,252.74,PURCHASE,
11/30/2023,C278,Customer 278,ORD06477,P032,Ultra Casual Accessories,Accessories,-1,252.74,-252.74,RETURN,Quality Issues
08/02/2023,C047,Customer 47,ORD06478,P048,Luxury Formal Footwear,Footwear,3,28.94,86.82,PURCHASE,
08/12/2023,C047,Customer 47,ORD06478,P048,Luxury Formal Footwear,Footwear,-3,28.94,-86.82,RETURN,Wrong Size
09/29/2023,C453,Customer 453,ORD06479,P043,Deluxe Formal Underwear,Underwear,2,79.21,158.42,PURCHASE,
02/08/2023,C249,Customer 249,ORD06480,P028,Essential Formal Accessories,Accessories,3,155.65,466.95,PURCHASE,
03/14/2023,C438,Customer 438,ORD06481,P032,Ultra Casual Accessories,Accessories,2,252.74,505.48,PURCHASE,
04/10/2023,C249,Customer 249,ORD06482,P018,Deluxe Casual Underwear,Underwear,2,175.89,351.78,PURCHASE,
